id,year,inertia_factor,inertia_loss_percent,deflection_total_mm,deflection_ratio,frequency_hz,frequency_drop_percent
BR-001,3.25,0.9163704228273509,8.362957717264907,13.379384620421101,1.091261759534556,5.052966374542385,4.27276130445678
BR-001,3.333333333333333,0.9140924226308408,8.590757736915922,13.412727245346034,1.0939812815884735,5.046681895808019,4.391819250085042
BR-001,3.4166666666666665,0.9123865977583124,8.761340224168757,13.437804075496505,1.0960266212337504,5.041970788196244,4.481070056333206
BR-001,3.5,0.9105646827504656,8.943531724953434,13.464691277890187,1.098219620136578,5.036934199165866,4.576487030162977
BR-001,3.583333333333333,0.9085769955582231,9.142300444177687,13.494147883693989,1.1006221870999575,5.031433590852923,4.680694738252356
BR-001,3.6666666666666665,0.9066770412574141,9.33229587425859,13.52242505752848,1.1029285561407423,5.026170142235147,4.78040951267359
BR-001,3.75,0.9052434581589632,9.475654184103677,13.54383976076419,1.1046752019989712,5.022195031644105,4.855717031501933
BR-001,3.833333333333333,0.9035370142554895,9.646298574451052,13.569419014767885,1.106761520803877,5.017459213546481,4.945435971990831
BR-001,3.9166666666666665,0.9012161015007017,9.878389849929825,13.604364504106115,1.109611777169542,5.011010903906087,5.0675976549259705
BR-001,4.0,0.8989913827100912,10.100861728990884,13.638030995163417,1.1123577146928918,5.004822056094716,5.184843895604366
BR-001,4.083333333333333,0.8967647957247091,10.323520427529086,13.671893009445016,1.115119599662543,4.998620339103722,5.302333939810904
BR-001,4.166666666666666,0.8947301168658744,10.526988313412556,13.702983850294334,1.1176554596182282,4.992946408343255,5.409825200189293
BR-001,4.25,0.8925268953989157,10.747310460108428,13.736809954959632,1.1204144156944973,4.986795197537191,5.526358416809409
BR-001,4.333333333333333,0.8904779658844105,10.952203411558948,13.768417424689567,1.1229924134134117,4.9810679400952225,5.634859938406769
BR-001,4.416666666666666,0.8885780911915482,11.142190880845181,13.797855769034584,1.1253934909187773,4.975751436864822,5.735579819767196
BR-001,4.5,0.8862131933932755,11.378680660672448,13.834675937107383,1.1283966515675976,4.969125692004006,5.86110297048964
BR-001,4.583333333333333,0.8843496325820119,11.565036741798806,13.863829293385319,1.1307744846122985,4.96389831483006,5.96013438004009
BR-001,4.666666666666666,0.8826734818847334,11.732651811526662,13.890155978862989,1.1329217661153075,4.9591919252445615,6.049295804409562
BR-001,4.75,0.8803077282301865,11.969227176981345,13.92748461544702,1.1359663989437516,4.952541618855472,6.175284267407109
BR-001,4.833333333333333,0.8779408810170916,12.205911898290845,13.96503182262264,1.139028859029213,4.945879290094734,6.3015004913583565
BR-001,4.916666666666666,0.8765565891580468,12.344341084195321,13.98708593767062,1.1408276571858564,4.941978548294887,6.375399111235371
BR-001,5.0,0.8744065654554558,12.55934345445442,14.021477909876943,1.1436327670745767,4.935913968639841,6.4902911214319
BR-001,5.083333333333333,0.8731906953406268,12.680930465937323,14.041002048243652,1.1452252129300409,4.9324810586907875,6.555326778856626
BR-001,5.166666666666666,0.8708997014983069,12.910029850169312,14.077938390255467,1.148237849065268,4.92600612390138,6.677992868867926
BR-001,5.25,0.86930563969091,13.069436030909,14.103753365898292,1.150343394016815,4.921495871648173,6.763438518416489
BR-001,5.333333333333333,0.8671230498865435,13.287695011345646,14.139253181413215,1.1532388628474843,4.915313720623924,6.880557890065538
BR-001,5.416666666666666,0.8654263931325368,13.457360686746323,14.166972996289699,1.1554997720607463,4.910502590508144,6.971703598714815
BR-001,5.5,0.8634082241324963,13.65917758675037,14.200087512605833,1.1582006889090537,4.90477361773047,7.0802376169366035
BR-001,5.583333333333333,0.8619807034298491,13.801929657015089,14.223604186265682,1.1601187776257258,4.900717273268551,7.157084092007915
BR-001,5.666666666666666,0.8601800674865387,13.981993251346125,14.25337880428961,1.162547282596326,4.895595916784075,7.254106964969117
BR-001,5.75,0.8583079117664782,14.169208823352175,14.28446851497831,1.1650830503728038,4.890265457099767,7.355091248008774
BR-001,5.833333333333333,0.8560927811000537,14.390721889994628,14.32142942033771,1.1680976899665358,4.883950954416727,7.474717990159368
BR-001,5.916666666666666,0.8536009129553781,14.63990870446219,14.363237147130318,1.1715076504988167,4.876837805558681,7.609474892964364
BR-001,6.0,0.85152655299902,14.847344700097997,14.39822668900279,1.1743614999180778,4.870908529728049,7.721803604588148
BR-001,6.083333333333333,0.8495526829573655,15.044731704263448,14.431679856633833,1.177090038158569,4.865259781271088,7.828817792253224
BR-001,6.166666666666666,0.8480294386989176,15.197056130108244,14.457602274510155,1.1792043464130704,4.860896129598175,7.9114861288924025
BR-001,6.25,0.8466400661740412,15.33599338259588,14.481327817604953,1.181139471132037,4.856912562705321,7.98695385033483
BR-001,6.333333333333333,0.8447135047157333,15.528649528426675,14.514355782569133,1.1838333285988183,4.851383371422877,8.091703055940972
BR-001,6.416666666666666,0.8428095869624184,15.719041303758164,14.54714389993258,1.1865076233934568,4.845912969083415,8.195338519091617
BR-001,6.5,0.8407523057937837,15.924769420621631,14.582740073736105,1.189410951488102,4.839994967635446,8.307453640234005
BR-001,6.583333333333333,0.8386677851735215,16.13322148264785,14.61898568006679,1.1923672491999902,4.833991219210041,8.421193217343061
BR-001,6.666666666666666,0.8367027069865007,16.32972930134993,14.65331979854925,1.1951676403697042,4.8283246479155615,8.52854505439959
BR-001,6.75,0.835347919926677,16.4652080073323,14.677084899979409,1.1971059915822562,4.824414058299758,8.602630238793132
BR-001,6.833333333333333,0.8332147206021591,16.678527939784093,14.714661225529564,1.200170826647549,4.818250150310359,8.719404000512855
BR-001,6.916666666666666,0.8314162482440854,16.858375175591455,14.746491144091324,1.2027669679441026,4.813047307269236,8.81797061678845
BR-001,7.0,0.8299015621701027,17.00984378298973,14.77340554670753,1.2049621853766705,4.808661069240861,8.901066846526522
BR-001,7.083333333333333,0.8282119653851231,17.17880346148769,14.803544085581827,1.2074203727967083,4.803763598181138,8.993848263695764
BR-001,7.166666666666666,0.8268485483554537,17.315145164454627,14.827954123122423,1.2094113268855982,4.799807949699785,9.068787077513711
BR-001,7.25,0.8251420212947048,17.485797870529517,14.858620728765592,1.2119125849765,4.794852245977396,9.16267169854099
BR-001,7.333333333333333,0.823081236047694,17.6918763952306,14.895822921025255,1.2149469046358556,4.788860951291084,9.276175342543354
BR-001,7.416666666666666,0.8213771204674817,17.862287953251833,14.926727365874363,1.2174675615883437,4.783900929961745,9.370141759601019
BR-001,7.5,0.8198502285164128,18.014977148358724,14.954526955455494,1.219734977459948,4.779452365799927,9.454418743021343
BR-001,7.583333333333333,0.8181302562548292,18.186974374517085,14.985966168651489,1.2222992516836129,4.7744363023663405,9.549446864332051
BR-001,7.666666666666666,0.8161808887033066,18.381911129669337,15.021758670756986,1.2252185928890502,4.76874486032637,9.657269871709861
BR-001,7.75,0.814821325700354,18.517867429964596,15.046823094924445,1.2272629206660508,4.7647714082538055,9.732545970302567
BR-001,7.833333333333333,0.813357436510165,18.6642563489835,15.073904523932894,1.2294717612599122,4.760489344947259,9.813668634866573
BR-001,7.916666666666666,0.811527008644719,18.847299135528097,15.107904248634306,1.2322448782943625,4.755129683894121,9.915206130850287
BR-001,8.0,0.8101430763816161,18.985692361838392,15.133712425889785,1.2343498687495444,4.751073389198523,9.99205166311056
BR-001,8.083333333333332,0.8077365623273999,19.226343767260012,15.178800754614723,1.238027404774912,4.744011656143767,10.125834505826992
BR-001,8.166666666666666,0.8060084638529789,19.399153614702115,15.211344410921011,1.2406817606104026,4.738934190781118,10.22202587198914
BR-001,8.25,0.8045246296668167,19.547537033318328,15.239399627656587,1.2429700261807233,4.7345700729219775,10.304703040414847
BR-001,8.333333333333332,0.8030149687494912,19.69850312505088,15.268049561862926,1.2453067986481834,4.73012586367379,10.388897521038652
BR-001,8.416666666666666,0.8014018493993249,19.85981506006751,15.298782191449444,1.2478134418451,4.7253724694782075,10.47894943649708
BR-001,8.5,0.7998194890058835,20.01805109941165,15.32904925463107,1.2502821120837229,4.720705062714672,10.567372340633781
BR-001,8.583333333333332,0.7987222761538949,20.12777238461051,15.350106924303105,1.2519996372397701,4.71746595942999,10.628736377183568
BR-001,8.666666666666666,0.7965652177924114,20.34347822075886,15.391674238254494,1.2553899889972404,4.711091572921286,10.749497604080045
BR-001,8.75,0.7948175321601181,20.518246783988193,15.425518242487806,1.2581504050146535,4.7059206038871375,10.847460374921567
BR-001,8.833333333333332,0.7930774245958615,20.69225754041385,15.459363690793193,1.2609109388148103,4.700766405221854,10.945105435138402
BR-001,8.916666666666666,0.7910756494371427,20.89243505628573,15.498482794292146,1.2641016073639846,4.694830148303773,11.057566401793192
BR-001,9.0,0.789665552851893,21.0334447148107,15.52615825460044,1.2663588988888774,4.690644002062998,11.136871940500933
BR-001,9.083333333333332,0.788165314913414,21.1834685086586,15.555711612521222,1.2687693572380276,4.686186147992368,11.22132491902045
BR-001,9.166666666666666,0.786288450093312,21.371154990668796,15.592842983169906,1.271797900479558,4.680603194706951,11.327092632906654
BR-001,9.25,0.784578537424023,21.542146257597704,15.62682606898652,1.2745696603978767,4.67551105668387,11.423561969109235
BR-001,9.333333333333332,0.7827451734629416,21.72548265370584,15.663427584667826,1.2775549871178402,4.6700451112583705,11.527112997091487
BR-001,9.416666666666666,0.7810478359403352,21.89521640596648,15.697466630867956,1.2803313113287862,4.664979002357188,11.623089217808975
BR-001,9.5,0.7794040696449981,22.059593035500193,15.730572650678392,1.283031535177227,4.660067540040999,11.7161356959836
BR-001,9.583333333333332,0.7772467789248231,22.27532210751769,15.77423371087511,1.2865926590050518,4.65361383590152,11.838399576412911
BR-001,9.666666666666666,0.7752086484685867,22.47913515314133,15.815706346936947,1.28997528855681,4.647508376030934,11.954066052509452
BR-001,9.75,0.7742701973084488,22.572980269155117,15.834875711870893,1.2915387980529829,4.644694436578585,12.007375462005408
BR-001,9.833333333333332,0.7721127620499267,22.788723795007325,15.87912147603156,1.2951476120470304,4.63821890793429,12.130052802455442
BR-001,9.916666666666666,0.7697538980100914,23.024610198990857,15.927782078765526,1.2991165131935325,4.631128430051649,12.264380209056972
BR-001,10.0,0.7676848161905291,23.23151838094709,15.970711004322059,1.3026179219777785,4.624900055302409,12.382375278113765
BR-001,10.083333333333332,0.7660609476475685,23.39390523524315,16.004565145155468,1.3053791647659565,4.620005985938336,12.475092250973015
BR-001,10.166666666666666,0.7645845809906726,23.54154190093274,16.035468994024363,1.3078997731085544,4.615551958953038,12.559472726276823
BR-001,10.25,0.7626819874793018,23.73180125206982,16.07547122268673,1.3111624719302006,4.6098057084915025,12.668334066084487
BR-001,10.333333333333332,0.7611909520343623,23.880904796563772,16.10696016422377,1.313730802142873,4.605297442625175,12.753742084009007
BR-001,10.416666666666666,0.7594088454052341,24.059115459476587,16.14475840776207,1.3168137374886408,4.599903303111241,12.855932766181152
BR-001,10.5,0.757744605902153,24.2255394097847,16.180217247720307,1.319705864233007,4.5948602096622695,12.951472964664537
BR-001,10.583333333333332,0.755711924396986,24.4288075603014,16.22373810174847,1.3232555524354623,4.58869311895062,13.068307022295603
BR-001,10.666666666666666,0.7541657964611891,24.583420353881092,16.256998659068714,1.3259683808154006,4.583996660609495,13.157280301617153
BR-001,10.75,0.7526387641967122,24.736123580328783,16.289982558725345,1.328658644186757,4.579353478848657,13.245244268875256
BR-001,10.833333333333332,0.7508701026526832,24.91298973473168,16.328353330983738,1.3317882766502323,4.573969694072373,13.34723878302071
BR-001,10.916666666666666,0.7486430108436444,25.13569891563556,16.37692753982801,1.3357501312582907,4.567181425991146,13.475840897258962
BR-001,11.0,0.7469718707142874,25.30281292857126,16.41356632353644,1.3387384976675978,4.562081088367757,13.572465572927078
BR-001,11.083333333333332,0.7454516109586636,25.454838904133638,16.447039836721075,1.3414686953509736,4.557436281108192,13.660460334869544
BR-001,11.166666666666666,0.743558346722455,25.644165327754497,16.48891764288332,1.3448843717617036,4.551645216681174,13.77017066452845
BR-001,11.25,0.7417109327127123,25.828906728728775,16.529987359015916,1.3482341379850349,4.545987286339907,13.877358800794308
BR-001,11.333333333333332,0.7403585349244567,25.964146507554332,16.560182348726553,1.3506969297004672,4.5418409350340285,13.955910433984096
BR-001,11.416666666666666,0.7388868323431479,26.11131676568521,16.593166646243777,1.3533872255224977,4.537324498881052,14.041473236033877
BR-001,11.5,0.736940297285747,26.305970271425306,16.636995407826188,1.3569620275660566,4.531343958071713,14.154773150410579
BR-001,11.583333333333332,0.7351939962320062,26.48060037679938,16.676513144315702,1.360185209788395,4.525971891865985,14.25654565904133
BR-001,11.666666666666666,0.7342955248341672,26.570447516583286,16.69691823949756,1.361849509059502,4.523205479555624,14.30895467820648
BR-001,11.75,0.7325397974941049,26.74602025058951,16.736936865035933,1.3651135452583345,4.517794668748946,14.411461194029895
BR-001,11.833333333333332,0.7306593223378056,26.93406776621944,16.78001219851221,1.3686268955009244,4.511992212788302,14.52138733356715
BR-001,11.916666666666666,0.7292941199500301,27.07058800499699,16.811423548327944,1.3711888971057633,4.507775019931855,14.60128104297874
BR-001,12.0,0.7274939712270678,27.25060287729322,16.85302260457944,1.3745818378581127,4.5022082130295775,14.706742867500495
BR-001,12.083333333333332,0.7253539379958351,27.464606200416487,16.902744576890182,1.3786373074130076,4.4955813737555355,14.832286751619588
BR-001,12.166666666666666,0.7236441813424407,27.63558186575593,16.942680750974183,1.3818946186299577,4.490279903295506,14.932721840742968
BR-001,12.25,0.7222313406526055,27.776865934739448,16.97582429849489,1.3845979033482592,4.485894357282473,15.015804960415998
BR-001,12.333333333333332,0.7207917536080559,27.920824639194407,17.00972892713185,1.387363264069429,4.481421374550861,15.100544547797254
BR-001,12.416666666666666,0.7192021766411779,28.079782335882207,17.047323742878486,1.3904296072492515,4.47647716151522,15.194211480514033
BR-001,12.5,0.7175122194921235,28.24877805078765,17.08747531918462,1.3937044873017348,4.471214730390638,15.2939069787702
BR-001,12.583333333333332,0.7159157266553992,28.408427334460086,17.125580407436043,1.3968124498001744,4.466237646205469,15.388196647548108
BR-001,12.666666666666666,0.7141983841452106,28.580161585478937,17.166760124302165,1.4001711880052088,4.460877612366909,15.489741205862432
BR-001,12.75,0.7126685966933615,28.733140330663854,17.203609642225235,1.4031767425136987,4.456097530976735,15.580298703835638
BR-001,12.833333333333332,0.7110496340303771,28.895036596962285,17.242779905940086,1.4063715838397834,4.451033215417939,15.67624095011079
BR-001,12.916666666666666,0.7092135250627333,29.078647493726674,17.28742037272984,1.4100125909352128,4.445282657124191,15.78518390076878
BR-001,13.0,0.7079522205096591,29.20477794903409,17.318220052984156,1.4125247029807941,4.441328029807115,15.860103368873872
BR-001,13.083333333333332,0.706364133682354,29.363586631764605,17.35715583104404,1.4157004189707225,4.436343813187843,15.954528159908936
BR-001,13.166666666666666,0.7047804339876625,29.521956601233747,17.39615879007172,1.4188816144369654,4.431367782775731,16.048797865208464
BR-001,13.25,0.7029728348073566,29.70271651926434,17.440890649984944,1.4225300758229735,4.425681416483261,16.156524713764597
BR-001,13.333333333333332,0.7014893018042614,29.851069819573862,17.477775228004994,1.4255384899355639,4.42100903672509,16.24504183009454
BR-001,13.416666666666666,0.6997644906411288,30.023550935887123,17.520855238813155,1.4290522216750288,4.41557053695155,16.34807290676869
BR-001,13.5,0.6979193133788741,30.208068662112588,17.567177332330523,1.43283038716703,4.409745085312623,16.458434693927703
BR-001,13.583333333333332,0.6968950581447987,30.31049418552013,17.592996532969526,1.434936276721628,4.406508061507781,16.519759335229583
BR-001,13.666666666666666,0.6950392473110191,30.496075268898093,17.639971252297745,1.4387676722844338,4.400636950232348,16.63098613327498
BR-001,13.75,0.6937812822115285,30.621871778847154,17.671956070511165,1.441376447649834,4.396652747290275,16.706465904517636
BR-001,13.833333333333332,0.6925554211911682,30.744457880883182,17.703236400485476,1.4439277628930245,4.392766747291253,16.780085244506022
BR-001,13.916666666666666,0.691821442916476,30.817855708352404,17.72201840130771,1.4454596778387663,4.390438377623992,16.8241956506295
BR-001,14.0,0.6905193812994506,30.948061870054943,17.755435508142767,1.448185274855218,4.386304859020802,16.902504171337966
BR-001,14.083333333333332,0.6890014571488966,31.09985428511034,17.79455212260239,1.451375740391061,4.381481141330496,16.993888348574192
BR-001,14.166666666666666,0.6875901397053059,31.240986029469408,17.831076441904408,1.4543547707484428,4.3769914334170075,17.078944790523437
BR-001,14.25,0.6862032806888135,31.379671931118647,17.867114143607605,1.4572941111505557,4.372575042251994,17.162612264218907
BR-001,14.333333333333332,0.6849958524090224,31.50041475909776,17.898608142906113,1.4598628538890532,4.368726404821958,17.23552377927942
BR-001,14.416666666666666,0.6832534924535871,31.674650754641288,17.94425125842717,1.4635856399488936,4.363166706541332,17.340850932665212
BR-001,14.5,0.6814908909958374,31.850910900416263,17.99066209655314,1.4673710437108514,4.357535202029219,17.447538437921946
BR-001,14.583333333333332,0.6798786567927408,32.01213432072591,18.033324357647267,1.4708507025612472,4.352377739642533,17.545245328559677
BR-001,14.666666666666666,0.6788907660247016,32.110923397529845,18.059565625818134,1.4729910171787708,4.349214501040954,17.605172126843918
BR-001,14.75,0.6767858865260463,32.32141134739537,18.1157328866863,1.4775721833281972,4.342466965366073,17.733002575391986
BR-001,14.833333333333332,0.6752574569286315,32.47425430713685,18.15673742804866,1.4809166337065578,4.337560755968854,17.82594953827386
BR-001,14.916666666666666,0.6736274802545898,32.637251974541016,18.200671292613144,1.4845000082568802,4.332322461663445,17.925187770267197
BR-001,15.0,0.6725451017037677,32.74548982962323,18.229963032554128,1.4868891282780685,4.328840494102496,17.991152812408853
BR-001,15.083333333333332,0.6710684435468626,32.89315564531374,18.27007730684457,1.490160965869001,4.324085623241108,18.081232702947577
BR-001,15.166666666666666,0.6694821324119011,33.05178675880989,18.313367524260894,1.4936918426745207,4.318971835170784,18.178112194113908
BR-001,15.25,0.668046522352612,33.195347764738806,18.352722350246214,1.4969017374394389,4.314338636889717,18.26588702673699
BR-001,15.333333333333332,0.6663459698920505,33.36540301079495,18.399559531771857,1.5007219150166125,4.308843934102409,18.36998285605652
BR-001,15.416666666666666,0.664536752118757,33.5463247881243,18.449652788494706,1.5048076676145874,4.302990416467716,18.48087634678861
BR-001,15.5,0.6634282482933661,33.657175170663386,18.480479800678452,1.50732200893231,4.299400041575157,18.5488951398837
BR-001,15.583333333333332,0.6617452429755828,33.82547570244172,18.527480887743124,1.5111555551248566,4.293943153016311,18.652274587694674
BR-001,15.666666666666666,0.660185953607048,33.9814046392952,18.571240837218184,1.5147247446515864,4.288881198410459,18.748172106281338
BR-001,15.75,0.6587346673903701,34.12653326096299,18.612155923652654,1.518061898824271,4.284164482862817,18.83752915353241
BR-001,15.833333333333332,0.6576951363793048,34.23048636206952,18.641573676947793,1.5204612968633562,4.280782787288187,18.90159456689024
BR-001,15.916666666666666,0.6558626521605687,34.41373478394313,18.69365834660063,1.5247094749270451,4.274815023351695,19.014652426468604
BR-001,16.0,0.6543165918164183,34.568340818358166,18.737828896787267,1.5283121542492846,4.269773555087796,19.110161836209727
BR-001,16.083333333333332,0.6533390817800249,34.66609182199751,18.765863980433156,1.5305987777058983,4.266582969251262,19.170606721315494
BR-001,16.166666666666664,0.651964540833889,34.8035459166111,18.805428169610884,1.5338257487454143,4.2620924367005975,19.25567878581869
BR-001,16.25,0.6504456272846403,34.95543727153597,18.84934240079034,1.5374075219394039,4.257124739459542,19.34979062118684
BR-001,16.333333333333332,0.6488840522528233,35.111594774717666,18.894704376257373,1.5411073773937842,4.252011464650962,19.446660388732283
BR-001,16.416666666666664,0.6474891956869556,35.25108043130444,18.93540837971397,1.5444273150211358,4.247438893599909,19.533286652991983
BR-001,16.5,0.6459770244126504,35.402297558734965,18.979734384412172,1.5480426736682196,4.242476177960453,19.62730411311
BR-001,16.583333333333332,0.6440137074542024,35.59862925457976,19.037595318042076,1.5527619807240096,4.236024196254204,19.749535362453987
BR-001,16.666666666666664,0.6422023340987746,35.77976659012254,19.0912920909741,1.5571416466483818,4.230062813584991,19.86247233045091
BR-001,16.75,0.641030878568443,35.8969121431557,19.126180581449145,1.5599872540199788,4.226202976849059,19.935596013681394
BR-001,16.833333333333332,0.6397720410540999,36.02279589459001,19.16381391344402,1.5630567386977114,4.222051291289617,20.01424870302837
BR-001,16.916666666666664,0.6383926164469393,36.160738355306066,19.205222657527525,1.5664341570327605,4.21749721282976,20.100524629573485
BR-001,17.0,0.6374302540233079,36.25697459766921,19.2342178056342,1.5687990861560743,4.21431712309239,20.1607706685925
BR-001,17.083333333333332,0.6363664309010352,36.36335690989648,19.26637193043851,1.5714216706624418,4.210798965535589,20.227421321544636
BR-001,17.166666666666664,0.6353750219940946,36.46249780059054,19.296434259102803,1.5738736421547503,4.207517640029833,20.289585247968095
BR-001,17.25,0.6342658929568521,36.57341070431479,19.330177576833847,1.576625845886416,4.203843653659518,20.35918804049948
BR-001,17.333333333333332,0.6325213564437934,36.74786435562066,19.38349150883496,1.5809742861842186,4.19805837605021,20.46878874028176
BR-001,17.416666666666664,0.6313439437543026,36.86560562456974,19.419640376809248,1.5839226936326893,4.194149298891571,20.542845271536272
BR-001,17.5,0.6302116832795519,36.97883167204481,19.454530385699766,1.5867684248506952,4.190386690090253,20.614126994813997
BR-001,17.583333333333332,0.6286047771831861,37.139522281681394,19.504262116372896,1.5908246903261811,4.18504098176383,20.715400159729242
BR-001,17.666666666666664,0.6273335990846786,37.266640091532146,19.54378397661768,1.594048208894066,4.18080730038416,20.795606240267283
BR-001,17.75,0.6258493578414712,37.41506421585288,19.59013329353074,1.5978285948058792,4.1758585766437335,20.88935862720673
BR-001,17.833333333333332,0.6246528721299984,37.53471278700016,19.627657037705053,1.6008891411802981,4.1718650074847705,20.965015839186858
BR-001,17.916666666666664,0.6237242883304425,37.627571166955754,19.656878161027418,1.6032725015034381,4.168762990981224,21.02378279947548
BR-001,18.0,0.622236463753142,37.7763536246858,19.703879563459818,1.6071060734182994,4.163787963276685,21.118033508720004
BR-001,18.083333333333332,0.6212497543475755,37.875024565242455,19.735174550951335,1.609658584171483,4.160485296993064,21.180601731072862
BR-001,18.166666666666664,0.6200085041865417,37.999149581345826,19.774684151906786,1.6128811028358576,4.156326916974371,21.259381245348234
BR-001,18.25,0.618824356590974,38.1175643409026,19.812523878870003,1.615967421691148,4.152355957934021,21.33461011404227
BR-001,18.333333333333332,0.6174149707012867,38.25850292987133,19.857750335822054,1.6196562238589007,4.147624722161955,21.424242243470104
BR-001,18.416666666666664,0.6161924959667509,38.38075040332492,19.897146463215943,1.6228694872875553,4.143516562352998,21.50207034789066
BR-001,18.5,0.6148679456787285,38.51320543212715,19.940008953062573,1.626365477380902,4.139060772450928,21.58648422123081
BR-001,18.583333333333332,0.6138951424062558,38.61048575937443,19.971606704246337,1.6289426824267528,4.135785202659155,21.64853910703032
BR-001,18.666666666666664,0.61205815085408,38.794184914592,20.03154818651871,1.6338316851177899,4.129592700061787,21.765854586754777
